date,open,high,low,close,volume
2023-08-15,82756.09244335085,82805.74609881685,81496.5187509831,81545.44601859426,7064.9628
2023-08-16,81545.44601859426,81594.37328620542,80384.97787677904,80433.23781947073,7042.3364
2023-08-17,80433.23781947073,80481.4977621624,79740.2341746803,79788.10703890365,7398.193
2023-08-18,79788.10703890365,79835.97990312698,79208.48154594885,79256.03516704908,7446.7388
2023-08-21,79256.03516704908,79303.5887881493,78066.18455068901,78113.05238211829,6782.6207
2023-08-22,78113.05238211829,78532.63252801192,78066.18455068901,78485.54120328995,8183.7941
2023-08-23,78485.54120328995,78532.63252801192,77649.52987659397,77696.14756513305,7059.1605
2023-08-24,77696.14756513305,77830.51595354803,77649.52987659397,77783.84564616035,7857.3128
2023-08-25,77783.84564616035,77830.51595354803,77621.78066714961,77668.38169616731,7662.9206
2023-08-28,77668.38169616731,81216.73090750455,77621.78066714961,81168.03008945088,11266.4866
2023-08-29,81168.03008945088,83472.33947776395,81119.3292713972,83422.28610610029,10371.059
2023-08-30,83422.28610610029,84974.50565228247,83372.23273443662,84923.55152136966,9843.494
2023-08-31,84923.55152136966,84974.50565228247,84672.36196607823,84723.1958836084,8291.9995
2023-09-01,84723.1958836084,84774.02980113856,83654.2738048593,83704.49650276096,7453.6202
2023-09-04,83704.49650276096,84233.17182665585,83654.2738048593,84182.66222931826,8848.6154
2023-09-05,84182.66222931826,84233.17182665585,83752.67837400157,83802.96015009163,8038.5641
2023-09-06,83802.96015009163,83853.24192618168,83085.58162273587,83135.46290047617,7712.7988
2023-09-07,83135.46290047617,83185.34417821644,82440.76918012077,82490.26333812365,7668.3467
2023-09-08,82490.26333812365,82539.75749612652,81010.69378607806,81059.32938370829,6818.0924
2023-09-11,81059.32938370829,81413.80817904619,81010.69378607806,81364.98918553487,8411.5927
2023-09-12,81364.98918553487,81413.80817904619,80263.38539158109,80311.57233498208,7083.0821
2023-09-13,80311.57233498208,80359.75927838306,79214.74185299304,79262.29923253256,6981.8841
2023-09-14,79262.29923253256,79309.85661207208,77947.92844376875,77994.72527893611,6658.656
2023-09-15,77994.72527893611,78041.52211410347,77366.14622465686,77412.59378092541,7217.341
2023-09-18,77412.59378092541,77459.04133719396,76610.79464221699,76656.78871544627,6985.4543
2023-09-19,76656.78871544627,76702.78278867553,75295.55492319005,75340.75937881734,6349.6495
2023-09-20,75340.75937881734,75385.96383444463,73495.18532159965,73539.30890694383,5732.6255
2023-09-21,73539.30890694383,73583.43249228799,71932.4568657318,71975.64225108245,5790.2642
2023-09-22,71975.64225108245,72476.12132298366,71932.4568657318,72432.6617259481,7654.5837
2023-09-25,72432.6617259481,72476.12132298366,72325.09143640542,72368.51254393178,7179.117
2023-09-26,72368.51254393178,72411.93365145814,71744.79564736575,71787.86836838679,6656.2071
2023-09-27,71787.86836838679,71830.94108940782,71731.3559290048,71774.42058135361,7165.339
2023-09-28,71774.42058135361,71817.48523370242,71725.81583515389,71768.87716145076,7171.8986
2023-10-09,71768.87716145076,72335.24593674183,71725.81583515389,72291.87081425329,7699.8814
2023-10-10,72291.87081425329,72853.06055799978,72248.49569176474,72809.37493303996,7746.6912
2023-10-11,72809.37493303996,73960.1375420624,72765.68930808014,73915.78806922087,8387.3506
2023-10-12,73915.78806922087,74882.08028242007,73871.43859637933,74837.1779756347,8312.9687
2023-10-13,74837.1779756347,75483.110797313,74792.27566884931,75437.84808845993,8084.3879
2023-10-16,75437.84808845993,76069.05875769166,75392.58537960684,76023.44469087714,8129.3814
2023-10-17,76023.44469087714,76069.05875769166,75729.25058268366,75774.71541193083,7353.6152
2023-10-18,75774.71541193083,75909.26075686795,75729.25058268366,75863.74251136114,7666.4986
2023-10-19,75863.74251136114,76450.0539144869,75818.22426585433,76404.21138765432,8126.8431
2023-10-20,76404.21138765432,76450.0539144869,76035.35097087482,76080.99957061719,7317.2093
2023-10-23,76080.99957061719,76126.64817035955,75638.68738553682,75684.09784424337,7211.1982
2023-10-24,75684.09784424337,76202.00078430449,75638.68738553682,76156.30700010443,8040.6189
2023-10-25,76156.30700010443,77324.8074552514,76110.61321590436,77278.44039101679,8737.7641
2023-10-26,77278.44039101679,78021.86407739099,77232.07332678218,77975.07902997301,8424.4827
2023-10-27,77975.07902997301,79869.34342947199,77928.29398255503,79821.45055913652,9643.8794
2023-10-30,79821.45055913652,82269.7023735197,79773.55768880103,82220.37015142886,10381.0646
2023-10-31,82220.37015142886,83231.45390324753,82171.037929338,83181.54497626178,9183.2118
2023-11-01,83181.54497626178,83231.45390324753,82932.9244943695,82982.7141228432,8119.3236
2023-11-02,82982.7141228432,83032.50375131691,82302.82753808891,82352.23888141777,7667.7962
2023-11-03,82352.23888141777,82401.65022474661,82163.15893106624,82212.48642291999,8095.4714
2023-11-06,82212.48642291999,84683.90236430998,82163.15893106624,84633.1224908155,10641.8847
2023-11-07,84633.1224908155,86151.46576348782,84582.342617321,86099.80587995985,9929.9956
2023-11-08,86099.80587995985,87908.69571940594,86048.14599643188,87855.98213012787,10366.1568
2023-11-09,87855.98213012787,88748.05573815158,87803.2685408498,88694.83883485069,9624.4549
2023-11-10,88694.83883485069,88748.05573815158,88046.95540885597,88099.8152980348,8274.4603
2023-11-13,88099.8152980348,88152.67518721361,87922.86894045759,87975.65433305742,8685.8206
2023-11-14,87975.65433305742,88165.84509333635,87922.86894045759,88112.97730695219,8934.8884
2023-11-15,88112.97730695219,89255.8300240906,88060.10952056802,89202.30863890726,9900.6291
2023-11-16,89202.30863890726,89255.8300240906,88735.27671124395,88788.54984114863,8506.4721
2023-11-17,88788.54984114863,88841.82297105332,88123.2433854932,88176.14907493816,8266.4542
2023-11-20,88176.14907493816,88685.13595809156,88123.2433854932,88631.95678402115,9273.4226
2023-11-21,88631.95678402115,89803.34374489472,88578.77760995073,89749.49404846565,9980.7329
2023-11-22,89749.49404846565,89803.34374489472,89475.19246329187,89528.90980917738,8754.3652
2023-11-23,89528.90980917738,89582.62715506287,88764.7619532397,88818.05278491064,8242.034
2023-11-24,88818.05278491064,88871.34361658158,88016.33795509531,88069.17946277298,8132.932
2023-11-27,88069.17946277298,88122.02097045064,87497.74850002317,87550.27866722351,8288.0172
2023-11-28,87550.27866722351,87602.80883442383,86471.01366088603,86522.92741733644,7727.6766
2023-11-29,86522.92741733644,86574.84117378683,85569.7787801872,85621.15147106985,7750.5168
2023-11-30,85621.15147106985,85672.52416195249,84743.02597859724,84793.90231998924,7734.866
2023-12-01,84793.90231998924,84844.77866138123,84605.04900411336,84655.84250961913,8341.3304
2023-12-04,84655.84250961913,84752.7577160164,84605.04900411336,84701.93655408395,8511.6783
2023-12-05,84701.93655408395,84752.7577160164,84405.9726831994,84456.64667120214,8224.9038
2023-12-06,84456.64667120214,84507.32065920485,84130.85752901889,84181.36634882819,8170.3843
2023-12-07,84181.36634882819,84231.87516863747,83915.01590278227,83965.39513986619,8202.1654
2023-12-08,83965.39513986619,85237.41203510962,83915.01590278227,85186.30025495666,9617.4446
2023-12-11,85186.30025495666,85834.11534415843,85135.18847480368,85782.64575670441,9114.9755
2023-12-12,85782.64575670441,85834.11534415843,85028.28791498061,85079.33551629039,7874.9543
2023-12-13,85079.33551629039,85130.38311760015,84206.28529629389,84256.83939993386,7685.4374
2023-12-14,84256.83939993386,84307.39350357381,83150.99615150866,83200.91670152958,7369.7612
2023-12-15,83200.91670152958,83250.83725155049,82163.57123222023,82212.8989716032,7332.0739
2023-12-18,82212.8989716032,82262.22671098616,80869.51142030481,80918.06225765942,6926.4532
2023-12-19,80918.06225765942,80966.613095014,79206.46935403025,79254.02176709051,6427.7657
2023-12-20,79254.02176709051,79301.57418015075,77918.12409146289,77964.90303328286,6636.2834
2023-12-21,77964.90303328286,78011.68197510282,77446.78645290353,77493.28242235695,7324.8697
2023-12-22,77493.28242235695,77584.90802033465,77446.78645290353,77538.38498934105,7794.4308
2023-12-25,77538.38498934105,77584.90802033465,75820.15148180794,75865.67088433856,6081.1244
2023-12-26,75865.67088433856,75911.19028686915,74333.2328664287,74377.85958217802,6098.7558
2023-12-27,74377.85958217802,74422.48629792732,73264.43625798002,73308.42131076648,6368.3477
2023-12-28,73308.42131076648,74866.65984424311,73264.43625798002,74821.76678417262,8844.1876
2023-12-29,74821.76678417262,75611.048674118,74776.87372410212,75565.70924856888,8226.1191
2024-01-02,75565.70924856888,75932.44173417622,75520.36982301973,75886.90958842316,7877.7713
2024-01-03,75886.90958842316,75932.44173417622,75627.52580576882,75672.92956350693,7374.7109
2024-01-04,75672.92956350693,75718.33332124502,74795.04980481051,74839.95377707676,6734.3172
2024-01-05,74839.95377707676,74884.857749343,74674.16680461103,74718.99820353315,7363.0398
2024-01-08,74718.99820353315,74763.82960245527,73778.82550269416,73823.11937431876,6576.021
2024-01-09,73823.11937431876,73867.41324594335,73139.55408166378,73183.46416015989,6742.6567
2024-01-10,73183.46416015989,73227.37423865598,72291.90906068198,72335.31024683008,6470.1925
2024-01-11,72335.31024683008,72378.71143297818,72179.20556059077,72222.5390840412,7120.7599
2024-01-12,72222.5390840412,72265.87260749162,71723.88378960412,71766.94395597771,6766.6588
2024-01-15,71766.94395597771,71810.0041223513,70657.0649818035,70699.48467260707,6109.2351
2024-01-16,70699.48467260707,70741.90436341063,70435.60064406175,70477.88737648765,6848.3512
2024-01-17,70477.88737648765,70520.17410891353,69763.51394139619,69805.39717970401,6375.2985
2024-01-18,69805.39717970401,71515.64684480471,69763.51394139619,71472.76318689258,8647.9057
2024-01-19,71472.76318689258,71515.64684480471,70948.98612774718,70991.58107639302,6666.0942
2024-01-22,70991.58107639302,71876.20377081077,70948.98612774718,71833.1039084657,7940.6809
2024-01-23,71833.1039084657,71876.20377081077,71649.1976279896,71692.21295576307,7042.4194
2024-01-24,71692.21295576307,72235.85373986544,71649.1976279896,72192.53821693528,7669.5466
2024-01-25,72192.53821693528,73931.9474072165,72149.22269400512,73887.61483831352,8914.3304
2024-01-26,73887.61483831352,74830.66179343525,73843.28226941053,74785.79031924371,8286.937
2024-01-29,74785.79031924371,75404.65366462387,74740.91884505216,75359.43800182278,8052.2267
2024-01-30,75359.43800182278,75404.65366462387,74415.21927667818,74459.89521380646,6636.401
2024-01-31,74459.89521380646,74641.21664054385,74415.21927667818,74596.45876528468,7582.5531
2024-02-01,74596.45876528468,74641.21664054385,74122.30713749019,74166.80722182328,7029.9943
2024-02-02,74166.80722182328,74851.88294363848,74122.30713749019,74806.99874439185,8056.8722
2024-02-05,74806.99874439185,76145.7605421811,74762.11454514522,76100.10048189198,8773.8016
2024-02-06,76100.10048189198,77799.99200844817,76054.44042160283,77753.3400044455,9263.2496
2024-02-07,77753.3400044455,80245.45633539461,77706.68800044284,80197.33793263504,10219.3319
2024-02-08,80197.33793263504,82401.6398791397,80149.21952987545,82352.22854201449,10174.6244
2024-02-19,82352.22854201449,83740.0989986351,82302.81720488927,83689.88506759456,9572.8794
2024-02-20,83689.88506759456,83740.0989986351,83165.44568476576,83215.3749097116,7894.4783
2024-02-21,83215.3749097116,84747.16354809137,83165.44568476576,84696.34574064698,9802.5083
2024-02-22,84696.34574064698,84747.16354809137,84399.92499984341,84450.59535705765,8223.8842
2024-02-23,84450.59535705765,85276.23900635034,84399.92499984341,85225.10394398395,9219.5681
2024-02-26,85225.10394398395,86645.55345541683,85173.96888161756,86593.5972970386,9891.0037
2024-02-27,86593.5972970386,87886.9829665103,86541.64113866037,87834.28239707206,9900.0448
2024-02-28,87834.28239707206,92672.96852065437,87781.58182763381,92617.3980818053,13566.5439
2024-02-29,92617.3980818053,93938.57466951241,92561.82764295621,93882.24532231902,10526.587
2024-03-01,93882.24532231902,95103.49547407773,93825.91597512562,95046.46759352162,10552.4468
2024-03-04,95046.46759352162,96370.63958266377,94989.43971296551,96312.85187154086,10771.031
2024-03-05,96312.85187154086,97410.48029726114,96255.06416041793,97352.06905582764,10670.5024
2024-03-06,97352.06905582764,97410.48029726114,96876.52334311853,96934.68415361071,9317.822
2024-03-07,96934.68415361071,97116.07159973496,96876.52334311853,97057.83689759641,9816.6212
2024-03-08,97057.83689759641,97116.07159973496,95900.74621494958,95958.32120767419,8606.268
2024-03-11,95958.32120767419,96478.46082447145,95900.74621494958,96420.60845939582,10058.1194
2024-03-12,96420.60845939582,98291.24031612191,96362.75609432018,98232.30093556058,11453.7533
2024-03-13,98232.30093556058,99016.16790692348,98173.36155499924,98956.79383062512,10547.723
2024-03-14,98956.79383062512,99193.0563280502,98897.41975432674,99133.5761823408,10072.4617
2024-03-15,99133.5761823408,99193.0563280502,98606.56949490911,98665.76895628289,9445.5504
2024-03-18,98665.76895628289,100238.3441485238,98606.56949490911,100178.23720620008,11379.0451
2024-03-19,100178.23720620008,101000.38241767486,100118.13026387636,100939.81852655893,10779.405
2024-03-20,100939.81852655893,101000.38241767486,100785.17199717062,100845.6794048135,9999.8427
2024-03-21,100845.6794048135,101499.650391117,100785.17199717062,101438.7871188457,10677.6757
2024-03-22,101438.7871188457,102329.32931944929,101377.9238465744,102267.9685383263,10973.0601
2024-03-25,102267.9685383263,102536.99582817162,102206.6077572033,102475.51052185852,10434.3388
2024-03-26,102475.51052185852,102536.99582817162,101727.17777916307,101788.25072960084,9560.2913
2024-03-27,101788.25072960084,101849.3236800386,100437.72264184353,100498.02145471636,8888.5958
2024-03-28,100498.02145471636,100558.32026758918,99710.93345265191,99770.79593021004,9322.5766
2024-03-29,99770.79593021004,99830.65840776816,98320.63119039519,98379.65898578666,8585.9426
2024-04-01,98379.65898578666,98594.17719917689,98320.63119039519,98535.05616547761,9993.3631
2024-04-02,98535.05616547761,98594.17719917689,98299.06124873855,98358.07609439519,9676.5255
2024-04-03,98358.07609439519,98417.09094005181,97643.04188205041,97701.66287977829,9179.3944
2024-04-08,97701.66287977829,97760.28387750615,97186.87670764331,97245.2238419485,9313.7273
2024-04-09,97245.2238419485,97303.57097625366,95426.90359220919,95484.19410867439,7963.4927
2024-04-10,95484.19410867439,95541.4846251396,94179.1800173504,94235.72145022053,8299.9468
2024-04-11,94235.72145022053,94292.26288309066,92884.39360185293,92940.15769647082,8128.0084
2024-04-12,92940.15769647082,92995.9217910887,91692.87040355563,91747.91915504866,8101.7772
2024-04-15,91747.91915504866,92600.12393966278,91692.87040355563,92544.59718135397,9971.4699
2024-04-16,92544.59718135397,92817.08297761728,92489.07042304515,92761.42612194411,9471.2887
2024-04-17,92761.42612194411,92817.08297761728,92614.37630102277,92669.97828799557,9184.6948
2024-04-18,92669.97828799557,92954.95253762936,92614.37630102277,92899.21300982348,9496.2326
2024-04-19,92899.21300982348,92954.95253762936,92157.32221203503,92212.64980191618,8603.3581
2024-04-22,92212.64980191618,92267.97739179732,91157.36829826544,91212.0955555988,8220.7107
2024-04-23,91212.0955555988,91266.82281293215,89790.43140602855,89844.33800883386,7753.452
2024-04-24,89844.33800883386,89898.24461163915,88760.08330030071,88813.37132309457,7953.4671
2024-04-25,88813.37132309457,88866.65934588842,87622.38638686706,87674.99138169608,7742.9572
2024-04-26,87674.99138169608,89825.13753856288,87622.38638686706,89771.27477369866,10863.7825
2024-04-29,89771.27477369866,92961.2009201351,89717.41200883444,92905.45764554778,12111.3103
2024-04-30,92905.45764554778,93977.7573941473,92849.71437096044,93921.40455141645,10306.4927
2024-05-06,93921.40455141645,95611.1901220758,93865.0517086856,95553.85780739137,11024.5937
2024-05-07,95553.85780739137,95742.82334621515,95496.52549270693,95685.41209895579,9686.9401
2024-05-08,95685.41209895579,95742.82334621515,94703.84718228238,94760.70360444505,8643.8327
2024-05-09,94760.70360444505,94817.56002660771,94239.21454405565,94295.79201926722,9011.1588
2024-05-10,94295.79201926722,94352.36949447877,93935.14284852447,93991.53777118718,9125.325
2024-05-13,93991.53777118718,94047.93269384989,93633.36840981567,93689.58215911113,9097.1982
2024-05-14,93689.58215911113,93745.7959084066,92510.70278520751,92566.24253072595,8245.6186
2024-05-15,92566.24253072595,92621.78227624438,90865.77774152256,90920.32993948626,7610.7117
2024-05-16,90920.32993948626,90974.88213744994,90251.99563817032,90306.1793457778,8477.8824
2024-05-17,90306.1793457778,90360.36305338526,90095.10888843298,90149.19840747747,8873.637
2024-05-20,90149.19840747747,91143.36907238368,90095.10888843298,91088.71584287795,9954.4373
2024-05-21,91088.71584287795,91143.36907238368,89918.31738710543,89972.30076756598,7992.4565
2024-05-22,89972.30076756598,90026.2841480265,89234.34009224518,89287.91283994916,8312.8421
2024-05-23,89287.91283994916,89341.48558765312,88782.85207011079,88836.15376236822,8477.0322
2024-05-24,88836.15376236822,88889.45545462564,87539.22582719347,87591.78089573092,7639.2425
2024-05-27,87591.78089573092,87644.33596426835,86528.72174584621,86580.67014793497,7748.0673
2024-05-28,86580.67014793497,86632.61855002373,85288.65048112776,85339.85439376402,7417.2513
2024-05-29,85339.85439376402,85391.05830640027,83839.44436706074,83889.77823400115,7083.9093
2024-05-30,83889.77823400115,83940.11210094154,82684.04235493806,82733.68256447675,7232.8822
2024-05-31,82733.68256447675,82783.32277401544,81560.93707127674,81609.9030130846,7149.5887
2024-06-03,81609.9030130846,81804.95335024437,81560.93707127674,81755.89981035815,8306.9871
2024-06-04,81755.89981035815,81804.95335024437,80988.81671990515,81037.4391834152,7457.1294
2024-06-05,81037.4391834152,81086.06164692524,79771.59467602892,79819.48636784963,6885.7911
2024-06-06,79819.48636784963,80345.03724663673,79771.59467602892,80296.85913115804,8459.3214
2024-06-07,80296.85913115804,80345.03724663673,79387.83203624253,79435.49333224188,7168.3201
2024-06-11,79435.49333224188,79483.15462824122,78474.11093538323,78521.22366958499,7029.2797
2024-06-12,78521.22366958499,78568.33640378673,77541.75379468854,77588.3067787558,6919.2055
2024-06-13,77588.3067787558,77634.85976282305,77307.88922770627,77354.30180879156,7524.8257
2024-06-14,77354.30180879156,78146.68083394009,77307.88922770627,78099.82094137526,8480.9493
2024-06-17,78099.82094137526,78146.68083394009,77759.22805406294,77805.91160102356,7516.0728
2024-06-18,77805.91160102356,77852.59514798418,77349.21566529963,77395.65305713392,7370.3326
2024-06-19,77395.65305713392,77442.0904489682,76657.55980509489,76703.58195426746,7047.4942
2024-06-20,76703.58195426746,76749.60410344001,76231.38912951121,76277.15542276487,7243.9317
2024-06-21,76277.15542276487,76322.92171601852,74800.50789222305,74845.41514130784,6195.9753
2024-06-24,74845.41514130784,74890.32239039261,74272.4105374093,74317.00073785202,6956.1271
2024-06-25,74317.00073785202,74361.59093829473,73323.23349039839,73367.25384270401,6481.9532
2024-06-26,73367.25384270401,73411.27419500962,72420.9035535918,72464.38218290154,6433.8537
2024-06-27,72464.38218290154,72507.86081221128,71438.28560514085,71481.17430972669,6263.2303
2024-06-28,71481.17430972669,71524.06301431252,71322.80961328349,71365.6289906779,7032.5721
2024-07-01,71365.6289906779,71408.4483680723,70767.29167446546,70809.77754099006,6580.7114
2024-07-02,70809.77754099006,70852.26340751465,70133.23301476688,70175.3382176975,6446.5384
2024-07-03,70175.3382176975,70217.44342062811,68920.24225450892,68961.61922604455,5803.8148
2024-07-04,68961.61922604455,69002.99619758017,67856.12753644757,67896.86565584109,5831.4084
2024-07-05,67896.86565584109,67937.60377523459,66815.56825554899,66855.68166454772,5748.5026
2024-07-08,66855.68166454772,66895.79507354644,65950.6252699932,65990.21940163418,5820.1059
2024-07-09,65990.21940163418,66675.71530604926,65950.6252699932,66635.73386572982,7244.5364
2024-07-10,66635.73386572982,66788.18178368422,66595.75242541038,66748.13290394186,6775.9724
2024-07-11,66748.13290394186,67984.25079543033,66708.08402419949,67943.48470460757,7870.1651
2024-07-12,67943.48470460757,68059.91942853872,67902.7186137848,68019.10796376047,6869.9717
2024-07-15,68019.10796376047,68059.91942853872,67198.60590402197,67238.94927358613,6021.7521
2024-07-16,67238.94927358613,67279.29264315027,66881.98667576551,66922.13995974135,6407.0856
2024-07-17,66922.13995974135,67021.07254696629,66881.98667576551,66980.88401655636,6750.9581
2024-07-18,66980.88401655636,67045.51343139481,66940.69548614642,67005.31024524766,6722.5146
2024-07-19,67005.31024524766,67045.51343139481,66963.03473700458,67003.23667901198,6698.4575
2024-07-22,67003.23667901198,67043.43862101939,66827.96826824806,66868.0891217211,6565.1761
2024-07-23,66868.0891217211,66908.20997519413,66763.07652865454,66803.15842370877,6621.8782
2024-07-24,66803.15842370877,66843.24031876298,66355.13709564351,66394.97408009158,6272.1315
2024-07-25,66394.97408009158,66434.81106453962,65602.43939388766,65641.82448858081,5886.3478
2024-07-26,65641.82448858081,65681.20958327396,65099.65133535204,65138.734576097704,6061.0925
2024-07-29,65138.734576097704,65177.81781684336,64445.56563408678,64484.25618779946,5859.3951
2024-07-30,64484.25618779946,64522.94674151213,63992.18205168259,64030.60041192975,5994.7698
2024-07-31,64030.60041192975,66700.55539893005,63992.18205168259,66660.55906349196,9033.0187
2024-08-01,66660.55906349196,67857.68736944496,66620.56272805386,67816.99717114228,7822.494
2024-08-02,67816.99717114228,68299.85550169251,67776.3069728396,68258.90016159555,7223.6027
2024-08-05,68258.90016159555,69379.43835555096,68217.94482149859,69337.83565415847,7904.8255
2024-08-06,69337.83565415847,69379.43835555096,68904.58495708794,68945.9525286051,6541.9004
2024-08-07,68945.9525286051,68987.32010012226,67930.92223438765,67971.70525754217,5920.348
2024-08-08,67971.70525754217,68012.48828069669,67332.86345863322,67373.28743109187,6198.7527
2024-08-09,67373.28743109187,67413.71140355052,66226.96737694077,66266.7274133888,5630.7687
2024-08-12,66266.7274133888,66306.48744983683,64560.10910079657,64598.868421849686,4958.8137
2024-08-13,64598.868421849686,64637.62774290279,62874.459387441384,62912.206711468265,4773.2251
2024-08-14,62912.206711468265,62949.95403549514,61358.68339492047,61395.52070734488,4774.5347
2024-08-15,61395.52070734488,61432.35801976928,61134.491910851524,61171.1946276281,5915.226
2024-08-16,61171.1946276281,61207.89734440467,60929.06503810397,60965.64442475882,5911.5693
2024-08-19,60965.64442475882,61002.22381141367,60538.90836510761,60575.25351721794,5706.1735
2024-08-20,60575.25351721794,60611.59866932827,60059.49518535068,60095.5525168608,5577.8244
2024-08-21,60095.5525168608,60131.609848370914,59146.036398496304,59181.545325691724,5095.5481
2024-08-22,59181.545325691724,59217.05425288714,58719.66904315094,58754.921996348756,5491.5312
2024-08-23,58754.921996348756,58790.17494954656,57946.895196579666,57981.68420710393,5102.2544
2024-08-26,57981.68420710393,58016.47321762818,57414.30234967548,57448.771612643075,5265.2558
2024-08-27,57448.771612643075,57483.24087561066,56784.3743782408,56818.46545751531,5114.571
2024-08-28,56818.46545751531,56852.556536789816,56069.024609510954,56102.686221243704,4966.0673
2024-08-29,56102.686221243704,56598.83284324413,56069.024609510954,56564.89390689999,6072.4763
2024-08-30,56564.89390689999,59710.09574114,56530.954970555846,59674.29116644014,8765.8867
2024-09-02,59674.29116644014,60800.64914509421,59638.48659174027,60764.190630715784,7057.3286
2024-09-03,60764.190630715784,60800.64914509421,60457.48314190439,60493.77940955012,5806.0078
2024-09-04,60493.77940955012,60530.07567719585,60002.17631725946,60038.19923680154,5593.7978
2024-09-05,60038.19923680154,60074.22215634362,59347.133752689166,59382.763410735606,5348.3841
2024-09-06,59382.763410735606,59418.39306878205,58835.488702942916,58870.81118965671,5426.3241
2024-09-09,58870.81118965671,58906.133676370504,58135.19347992818,58170.095537250534,5186.3655
2024-09-10,58170.095537250534,58204.99759457288,57594.989492647546,57629.56723298734,5276.4812
2024-09-11,57629.56723298734,57664.14497332713,56828.0533327492,56862.170635130286,4995.5601
2024-09-12,56862.170635130286,56896.28793751136,56297.82835358062,56331.62732997861,5155.6738
2024-09-13,56331.62732997861,56365.4263063766,55912.49191793523,55946.05955366743,5247.595
2024-09-18,55946.05955366743,55979.62718939962,55111.649544451626,55144.736386283395,4793.2828
2024-09-19,55144.736386283395,55933.81117461391,55111.649544451626,55900.27101200671,6270.0083
2024-09-20,55900.27101200671,56091.360818751644,55866.73084939951,56057.72618304182,5747.4823
2024-09-23,56057.72618304182,56091.360818751644,55928.39551875355,55961.97270237497,5510.0191
2024-09-24,55961.97270237497,60115.249149297204,55928.39551875355,60079.20162832022,9713.4262
2024-09-25,60079.20162832022,65684.37955185282,60043.15410734322,65644.99255631903,11573.7111
2024-09-26,65644.99255631903,70747.27018512817,65605.60556078523,70704.84727676213,11624.354
2024-09-27,70704.84727676213,78141.26863164392,70662.42436839607,78094.41198445325,14460.0494
2024-09-30,78094.41198445325,96273.06640450575,78047.55533726257,96215.33720218444,25930.3664
2024-10-08,96215.33720218444,121185.86182071862,96157.60799986313,121113.193904376,34519.3904
2024-10-09,121113.193904376,138483.13838231005,121040.52598803338,138400.09832331608,29398.2238
2024-10-10,138400.09832331608,146077.57529207732,138317.05826432208,145989.98130329535,21429.8928
2024-10-11,145989.98130329535,147199.45246276096,145902.38731451338,147111.1857513102,15720.2026
2024-10-14,147111.1857513102,148839.17049028623,147022.9190398594,148749.92053796345,16349.8534
2024-10-15,148749.92053796345,150312.86334928448,148660.67058564068,150222.72971145762,16347.8012
2024-10-16,150222.72971145762,150312.86334928448,148864.81061764446,148954.18312752098,13753.7264
2024-10-17,148954.18312752098,149060.74734377975,148864.81061764446,148971.3645250647,14912.5997
2024-10-18,148971.3645250647,155144.01545610503,148881.98170634967,155050.98486518592,20976.7568
2024-10-21,155050.98486518592,161482.59401765038,154957.9542742668,161385.76256011432,21839.8762
2024-10-22,161385.76256011432,164471.0889908235,161288.93110257824,164372.4655115166,19125.2792
2024-10-23,164372.4655115166,167304.1424822171,164273.84203220968,167203.82019010306,19268.6012
2024-10-24,167203.82019010306,167304.1424822171,165589.38713633324,165688.8004165832,15205.3622
2024-10-25,165688.8004165832,166941.40310512585,165589.38713633324,166841.29832613017,17721.378
2024-10-28,166841.29832613017,168887.5056234321,166741.1935471345,168786.23388310225,18629.0654
2024-10-29,168786.23388310225,172632.22491209922,168684.9621427724,172528.70768748675,20621.0972
2024-10-30,172528.70768748675,173846.6330214552,172425.19046287425,173742.38758890188,18466.5507
2024-10-31,173742.38758890188,178648.51082445768,173638.14215634853,178541.385992862,22173.2372
2024-11-01,178541.385992862,183100.924564851,178434.26116126627,182991.12988691888,22303.8825
2024-11-04,182991.12988691888,183100.924564851,181522.09429147796,181631.07293523912,16939.056
2024-11-05,181631.07293523912,186616.17412076727,181522.09429147796,186504.27155783257,23036.3059
2024-11-06,186504.27155783257,193598.35663112986,186392.36899489787,193482.26727076742,25628.4229
2024-11-07,193482.26727076742,199304.3216732178,193366.17791040495,199184.81078674577,25050.7702
2024-11-08,199184.81078674577,206205.23310290353,199065.2999002737,206081.5841524121,26815.2544
2024-11-11,206081.5841524121,210677.0335794005,205957.93520192066,210550.703157506,25077.2774
2024-11-12,210550.703157506,215131.8297335405,210424.37273561148,215002.82803671848,25507.1952
2024-11-13,215002.82803671848,215131.8297335405,213466.84700647093,213595.00400887625,20092.4588
2024-11-14,213595.00400887625,213723.16101128157,210494.1919381425,210620.56427670852,18385.0607
2024-11-15,210620.56427670852,210746.93661527452,207699.1819381925,207823.87626395086,18265.3684
2024-11-18,207823.87626395086,207948.5705897092,204495.66568569612,204618.43674774477,17576.9481
2024-11-19,204618.43674774477,204741.2078097934,199617.69380810525,199737.5363299032,15580.9433
2024-11-20,199737.5363299032,199857.37885170113,195788.86312701693,195906.40697119967,16142.6243
2024-11-21,195906.40697119967,196023.95081538238,192313.46447573192,192428.92182882922,16113.1556
2024-11-22,192428.92182882922,192544.37918192652,190968.22520132293,191082.87492627872,17896.8453
2024-11-25,191082.87492627872,191197.52465123447,186764.39208340715,186876.51799420366,14901.9306
2024-11-26,186876.51799420366,186988.64390500018,181129.8707481394,181238.6139164893,13049.7477
2024-11-27,181238.6139164893,181347.35708483917,177595.55923253403,177702.18054085854,14587.428
